order_id,order_date,ship_mode,segment,country,city,state,postal_code,region,category,sub_category,product_id,cost_price,list_price,quantity,discount_percent,discount,sale_price,profit
4540,2023-02-07,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,Technology,Phones,TEC-PH-10003800,100,110,2,4,4.4,105.6,5.599999999999994
4541,2023-08-20,Standard Class,Corporate,United States,Providence,Rhode Island,2908,East,Furniture,Tables,FUR-TA-10004152,430,490,7,5,24.5,465.5,35.5
4542,2022-11-22,Standard Class,Corporate,United States,Chicago,Illinois,60653,Central,Office Supplies,Binders,OFF-BI-10000756,10,10,7,3,0.3,9.7,-0.3000000000000007
4543,2022-02-02,First Class,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Envelopes,OFF-EN-10004206,280,330,2,2,6.6000000000000005,323.4,43.39999999999998
4544,2022-12-21,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,FUR-CH-10004477,350,380,9,4,15.200000000000001,364.8,14.800000000000011
4545,2022-04-10,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10003505,120,150,2,3,4.5,145.5,25.5
4546,2022-04-22,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10000526,510,540,7,4,21.6,518.4,8.399999999999977
4547,2022-08-23,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,OFF-BI-10003314,0,0,2,2,0.0,0.0,0.0
4548,2023-05-07,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Art,OFF-AR-10003190,10,10,3,2,0.2,9.8,-0.1999999999999993
4549,2023-08-18,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Furniture,Furnishings,FUR-FU-10001861,10,10,1,3,0.3,9.7,-0.3000000000000007
4550,2022-07-21,Second Class,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,TEC-PH-10003963,560,660,4,5,33.0,627.0,67.0
4551,2023-01-30,First Class,Consumer,United States,Manchester,Connecticut,6040,East,Office Supplies,Labels,OFF-LA-10003388,10,10,2,5,0.5,9.5,-0.5
4552,2023-03-18,Standard Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Tables,FUR-TA-10002855,300,350,3,3,10.5,339.5,39.5
4553,2022-08-30,Standard Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Chairs,FUR-CH-10004886,200,230,3,4,9.200000000000001,220.8,20.80000000000001
4554,2023-06-09,Standard Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Paper,OFF-PA-10003657,10,10,3,3,0.3,9.7,-0.3000000000000007
4555,2022-11-20,Second Class,Consumer,United States,La Crosse,Wisconsin,54601,Central,Office Supplies,Binders,OFF-BI-10004738,50,60,3,4,2.4,57.6,7.600000000000001
4556,2023-06-01,First Class,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Fasteners,OFF-FA-10003112,20,30,4,5,1.5,28.5,8.5
4557,2022-07-20,First Class,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Storage,OFF-ST-10002486,20,30,4,4,1.2,28.8,8.8
4558,2022-11-17,Standard Class,Consumer,United States,Glendale,Arizona,85301,West,Office Supplies,Binders,OFF-BI-10003984,10,10,1,4,0.4,9.6,-0.40000000000000036
4559,2023-01-18,Standard Class,Corporate,United States,El Paso,Texas,79907,Central,Office Supplies,Envelopes,OFF-EN-10004773,40,50,2,4,2.0,48.0,8.0
4560,2023-12-07,First Class,Consumer,United States,San Antonio,Texas,78207,Central,Furniture,Chairs,FUR-CH-10001146,120,130,3,3,3.9,126.1,6.099999999999994
4561,2022-05-18,Second Class,Corporate,United States,Los Angeles,California,90049,West,Office Supplies,Envelopes,OFF-EN-10003296,260,270,3,5,13.5,256.5,-3.5
4562,2023-01-05,Second Class,Corporate,United States,Los Angeles,California,90049,West,Technology,Phones,TEC-PH-10000193,90,110,3,4,4.4,105.6,15.599999999999994
4563,2023-11-08,Second Class,Corporate,United States,Los Angeles,California,90049,West,Furniture,Furnishings,FUR-FU-10002111,40,40,5,5,2.0,38.0,-2.0
4564,2023-12-06,Standard Class,Home Office,United States,Miramar,Florida,33023,South,Furniture,Chairs,FUR-CH-10003298,390,420,4,5,21.0,399.0,9.0
4565,2022-07-30,Standard Class,Corporate,United States,Mesa,Arizona,85204,West,Office Supplies,Storage,OFF-ST-10004950,90,100,6,3,3.0,97.0,7.0
4566,2022-08-26,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Appliances,OFF-AP-10002350,40,50,3,2,1.0,49.0,9.0
4567,2022-03-28,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Binders,OFF-BI-10004233,30,30,6,2,0.6,29.4,-0.6000000000000014
4568,2022-04-14,Standard Class,Consumer,United States,Fayetteville,North Carolina,28314,South,Office Supplies,Paper,OFF-PA-10001892,20,20,4,3,0.6,19.4,-0.6000000000000014
4569,2023-12-22,Standard Class,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Binders,OFF-BI-10003291,10,10,6,2,0.2,9.8,-0.1999999999999993
4570,2022-04-26,Second Class,Home Office,United States,San Jose,California,95123,West,Furniture,Furnishings,FUR-FU-10004017,80,80,3,3,2.4,77.6,-2.4000000000000057
4571,2022-05-02,Second Class,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Art,OFF-AR-10002445,20,20,3,3,0.6,19.4,-0.6000000000000014
4572,2023-01-26,Second Class,Home Office,United States,Wichita,Kansas,67212,Central,Office Supplies,Binders,OFF-BI-10001718,110,130,2,3,3.9,126.1,16.099999999999994
4573,2022-12-11,Standard Class,Home Office,United States,Los Angeles,California,90036,West,Technology,Copiers,TEC-CO-10004202,420,480,2,5,24.0,456.0,36.0
4574,2022-12-19,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,TEC-PH-10002103,580,660,7,2,13.200000000000001,646.8,66.79999999999995
4575,2022-03-15,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Furniture,Furnishings,FUR-FU-10003724,30,30,4,3,0.8999999999999999,29.1,-0.8999999999999986
4576,2022-12-03,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Art,OFF-AR-10003732,10,10,5,3,0.3,9.7,-0.3000000000000007
4577,2023-12-13,Standard Class,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Storage,OFF-ST-10000885,30,30,2,3,0.8999999999999999,29.1,-0.8999999999999986
4578,2022-02-17,Standard Class,Consumer,United States,Lewiston,Idaho,83501,West,Office Supplies,Binders,OFF-BI-10004817,10,10,1,3,0.3,9.7,-0.3000000000000007
4579,2022-12-05,Standard Class,Home Office,United States,Hampton,Virginia,23666,South,Office Supplies,Binders,OFF-BI-10001670,100,110,3,4,4.4,105.6,5.599999999999994
4580,2023-07-06,Standard Class,Corporate,United States,New York City,New York,10035,East,Office Supplies,Paper,OFF-PA-10002709,70,70,11,4,2.8000000000000003,67.2,-2.799999999999997
4581,2023-02-23,Standard Class,Corporate,United States,Hattiesburg,Mississippi,39401,South,Technology,Accessories,TEC-AC-10004469,220,240,6,5,12.0,228.0,8.0
4582,2023-10-17,First Class,Home Office,United States,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,FUR-FU-10003424,30,30,3,3,0.8999999999999999,29.1,-0.8999999999999986
4583,2023-07-20,First Class,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Labels,OFF-LA-10003720,20,20,8,4,0.8,19.2,-0.8000000000000007
4584,2023-10-07,Second Class,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000390,10,10,2,4,0.4,9.6,-0.40000000000000036
4585,2022-05-17,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Envelopes,OFF-EN-10001335,70,80,7,3,2.4,77.6,7.599999999999994
4586,2022-12-17,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Art,OFF-AR-10003469,10,10,5,2,0.2,9.8,-0.1999999999999993
4587,2022-04-28,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Binders,OFF-BI-10003718,500,590,6,5,29.5,560.5,60.5
4588,2023-03-23,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Fasteners,OFF-FA-10004838,10,10,3,5,0.5,9.5,-0.5
4589,2023-04-13,Second Class,Home Office,United States,Danville,California,94526,West,Furniture,Furnishings,FUR-FU-10002508,30,30,3,3,0.8999999999999999,29.1,-0.8999999999999986
4590,2022-05-28,Second Class,Home Office,United States,Danville,California,94526,West,Office Supplies,Storage,OFF-ST-10001511,380,450,7,5,22.5,427.5,47.5
4591,2022-09-13,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Supplies,OFF-SU-10000952,20,20,2,2,0.4,19.6,-0.3999999999999986
4592,2022-06-17,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Technology,Phones,TEC-PH-10002275,270,300,2,4,12.0,288.0,18.0
4593,2023-08-03,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Chairs,FUR-CH-10003535,130,150,3,3,4.5,145.5,15.5
4594,2022-09-30,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Appliances,OFF-AP-10004052,10,10,2,2,0.2,9.8,-0.1999999999999993
4595,2023-11-02,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Furniture,Tables,FUR-TA-10003473,790,900,3,5,45.0,855.0,65.0
4596,2022-12-10,Standard Class,Corporate,United States,Los Angeles,California,90004,West,Office Supplies,Art,OFF-AR-10001897,40,50,3,5,2.5,47.5,7.5
4597,2022-05-16,Second Class,Home Office,United States,Washington,District of Columbia,20016,East,Office Supplies,Art,OFF-AR-10000034,20,30,8,2,0.6,29.4,9.399999999999999
4598,2022-02-07,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Supplies,OFF-SU-10004115,20,20,3,5,1.0,19.0,-1.0
4599,2022-06-03,Standard Class,Home Office,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Appliances,OFF-AP-10001947,80,90,5,2,1.8,88.2,8.200000000000003
4600,2023-01-23,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Furniture,Chairs,FUR-CH-10004853,130,150,1,3,4.5,145.5,15.5
4601,2022-10-08,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Envelopes,OFF-EN-10000483,130,140,9,5,7.0,133.0,3.0
4602,2022-01-12,Standard Class,Home Office,United States,Baltimore,Maryland,21215,East,Office Supplies,Fasteners,OFF-FA-10001332,10,10,4,2,0.2,9.8,-0.1999999999999993
4603,2023-09-02,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10003790,20,20,1,5,1.0,19.0,-1.0
4604,2023-02-23,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Paper,OFF-PA-10003134,140,150,4,3,4.5,145.5,5.5
4605,2023-11-20,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Office Supplies,Envelopes,OFF-EN-10004459,10,10,2,2,0.2,9.8,-0.1999999999999993
4606,2023-07-11,Second Class,Home Office,United States,Jacksonville,North Carolina,28540,South,Technology,Accessories,TEC-AC-10003628,160,170,7,4,6.8,163.2,3.1999999999999886
4607,2022-09-25,Standard Class,Consumer,United States,Rochester,New York,14609,East,Technology,Phones,TEC-PH-10004093,40,50,1,3,1.5,48.5,8.5
4608,2023-06-06,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Storage,OFF-ST-10001490,440,540,3,2,10.8,529.2,89.20000000000005
4609,2023-12-11,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Binders,OFF-BI-10000605,10,10,2,5,0.5,9.5,-0.5
4610,2023-10-31,Standard Class,Consumer,United States,Rochester,New York,14609,East,Office Supplies,Paper,OFF-PA-10004255,40,50,7,3,1.5,48.5,8.5
4611,2023-10-03,Standard Class,Consumer,United States,Oceanside,California,92054,West,Furniture,Furnishings,FUR-FU-10000023,50,50,8,5,2.5,47.5,-2.5
4612,2022-10-28,Second Class,Corporate,United States,Gulfport,Mississippi,39503,South,Office Supplies,Binders,OFF-BI-10000285,30,30,4,5,1.5,28.5,-1.5
4613,2023-12-15,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Art,OFF-AR-10000588,40,50,3,2,1.0,49.0,9.0
4614,2023-11-19,Standard Class,Consumer,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,OFF-PA-10002250,20,20,5,2,0.4,19.6,-0.3999999999999986
4615,2022-04-10,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Appliances,OFF-AP-10002457,50,60,3,5,3.0,57.0,7.0
4616,2022-04-23,Standard Class,Home Office,United States,Houston,Texas,77070,Central,Office Supplies,Fasteners,OFF-FA-10002763,20,30,9,3,0.8999999999999999,29.1,9.100000000000001
4617,2023-12-17,Second Class,Corporate,United States,Houston,Texas,77095,Central,Technology,Accessories,TEC-AC-10000109,110,130,3,2,2.6,127.4,17.400000000000006
4618,2023-10-26,Standard Class,Home Office,United States,Everett,Massachusetts,2149,East,Technology,Phones,TEC-PH-10002415,510,590,2,4,23.6,566.4,56.39999999999998
4619,2022-10-15,Standard Class,Home Office,United States,Everett,Massachusetts,2149,East,Furniture,Chairs,FUR-CH-10000785,490,540,3,5,27.0,513.0,23.0
4620,2023-10-14,First Class,Home Office,United States,Los Angeles,California,90049,West,Technology,Copiers,TEC-CO-10001449,2560,2880,6,2,57.6,2822.4,262.4000000000001
4621,2023-08-01,First Class,Home Office,United States,Los Angeles,California,90049,West,Office Supplies,Binders,OFF-BI-10001670,80,90,3,5,4.5,85.5,5.5
4622,2022-07-04,Second Class,Corporate,United States,Wilmington,Delaware,19805,East,Office Supplies,Storage,OFF-ST-10001328,70,80,5,3,2.4,77.6,7.599999999999994
4623,2022-04-16,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Supplies,OFF-SU-10001225,10,10,3,4,0.4,9.6,-0.40000000000000036
4624,2022-10-18,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Paper,OFF-PA-10000357,170,180,4,4,7.2,172.8,2.8000000000000114
4625,2022-02-08,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Office Supplies,Storage,OFF-ST-10000046,210,260,2,2,5.2,254.8,44.80000000000001
4626,2023-05-20,Standard Class,Consumer,United States,Columbia,Tennessee,38401,South,Furniture,Furnishings,FUR-FU-10000023,10,10,3,5,0.5,9.5,-0.5
4627,2023-10-17,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10003455,70,80,5,5,4.0,76.0,6.0
4628,2022-08-26,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10000876,20,20,2,3,0.6,19.4,-0.6000000000000014
4629,2023-04-28,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Art,OFF-AR-10003582,130,140,5,3,4.2,135.8,5.800000000000011
4630,2023-03-09,Standard Class,Corporate,United States,New York City,New York,10011,East,Office Supplies,Storage,OFF-ST-10004258,40,40,3,5,2.0,38.0,-2.0
4631,2022-02-02,Same Day,Consumer,United States,Mount Pleasant,Michigan,48858,Central,Furniture,Furnishings,FUR-FU-10000719,20,20,2,3,0.6,19.4,-0.6000000000000014
4632,2023-02-09,Second Class,Consumer,United States,San Francisco,California,94122,West,Office Supplies,Labels,OFF-LA-10001297,40,50,5,2,1.0,49.0,9.0
4633,2023-07-14,Second Class,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,FUR-FU-10000723,100,120,3,4,4.8,115.2,15.200000000000003
4634,2022-10-27,Standard Class,Corporate,United States,San Francisco,California,94122,West,Furniture,Bookcases,FUR-BO-10003893,470,590,6,5,29.5,560.5,90.5
4635,2022-03-10,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000736,60,80,1,5,4.0,76.0,16.0
4636,2022-06-05,Standard Class,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,OFF-ST-10000736,210,240,3,2,4.8,235.2,25.19999999999999
4637,2023-10-25,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10003373,100,120,4,2,2.4,117.6,17.599999999999994
4638,2022-06-20,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10000390,10,10,3,4,0.4,9.6,-0.40000000000000036
4639,2023-08-07,First Class,Consumer,United States,Los Angeles,California,90045,West,Office Supplies,Art,OFF-AR-10001725,40,50,2,5,2.5,47.5,7.5
4640,2022-05-30,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Technology,Copiers,TEC-CO-10001943,1410,1600,8,2,32.0,1568.0,158.0
4641,2022-12-10,Standard Class,Consumer,United States,Newport News,Virginia,23602,South,Office Supplies,Envelopes,OFF-EN-10002312,10,10,1,2,0.2,9.8,-0.1999999999999993
4642,2022-02-04,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Office Supplies,Binders,OFF-BI-10000831,0,0,4,5,0.0,0.0,0.0
4643,2022-02-09,Second Class,Consumer,United States,Fort Collins,Colorado,80525,West,Furniture,Chairs,FUR-CH-10000749,510,580,4,5,29.0,551.0,41.0
4644,2022-01-05,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Office Supplies,Binders,OFF-BI-10002003,10,10,2,3,0.3,9.7,-0.3000000000000007
4645,2022-10-21,Standard Class,Consumer,United States,Seattle,Washington,98105,West,Technology,Machines,TEC-MA-10001972,500,560,2,5,28.0,532.0,32.0
4646,2023-05-03,Standard Class,Home Office,United States,New York City,New York,10011,East,Furniture,Chairs,FUR-CH-10000225,140,150,2,3,4.5,145.5,5.5
4647,2022-05-23,Standard Class,Corporate,United States,Richmond,Virginia,23223,South,Office Supplies,Paper,OFF-PA-10001622,10,10,3,5,0.5,9.5,-0.5
4648,2023-12-06,Standard Class,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,FUR-CH-10004983,340,430,3,3,12.9,417.1,77.10000000000002
4649,2023-10-26,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Paper,OFF-PA-10003228,410,440,9,3,13.2,426.8,16.80000000000001
4650,2023-12-08,Standard Class,Corporate,United States,Seattle,Washington,98103,West,Office Supplies,Supplies,OFF-SU-10004498,50,60,5,2,1.2,58.8,8.799999999999997
4651,2022-12-05,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10001878,190,240,5,3,7.199999999999999,232.8,42.80000000000001
4652,2023-08-05,Standard Class,Home Office,United States,San Francisco,California,94110,West,Office Supplies,Paper,OFF-PA-10002923,160,200,4,3,6.0,194.0,34.0
4653,2022-10-06,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Paper,OFF-PA-10001838,10,10,2,3,0.3,9.7,-0.3000000000000007
4654,2023-01-29,Standard Class,Home Office,United States,Perth Amboy,New Jersey,8861,East,Office Supplies,Storage,OFF-ST-10003123,140,170,5,3,5.1,164.9,24.900000000000006
4655,2023-05-27,Second Class,Consumer,United States,San Francisco,California,94110,West,Office Supplies,Fasteners,OFF-FA-10001332,0,0,1,4,0.0,0.0,0.0
4656,2023-12-15,Standard Class,Corporate,United States,Freeport,Illinois,61032,Central,Office Supplies,Storage,OFF-ST-10003442,40,50,2,3,1.5,48.5,8.5
